serial_number,failure
ZA180E3W,1
ZCH0D3E3,0
Z304KBTM,0
ZA1092QY,0
S301GP96,1
VKGMGELX,1
Z4D09THE,0
31K0A1KPFV8G,0
ZL2D1N64,0
ZHZ36R06,0
ZCH0D12E,0
ZLW0GK35,0
ZA154WG7,0
X8L0A007F97G,1
ZJV0TCHP,0
ZJV2FNTV,0
ZLW242M1,0
2CKG803N,0
ZA13Z854,0
ZA17ZF5A,0
ZL2L8P1L,0
ZCH06V64,0
ZL00517K,0
78B0A080F97G,0
ZLW0GF4K,1
QBGA125T,0
ZA21AN0C,0
ZA135Q5A,0
78B0A05DF97G,0
ZJV0WGKZ,0
ZJV3CHEF,0
5PHKZDZF,0
ZJV13378,0
ZL23XP0Q,0
7LZ036NB,0
X0GEKBAC,0
57QEWPXGT,1
ZA18BTM9,0
PL1331LAGBH30H,0
PL1331LAGRZL6H,0
PL1331LAHD4AXH,0
ZLW0GGP8,0
3070A0Z9F97G,0
7040A07RFV8G,0
ZL2LTQKV,0
5070A06BF97G,0
70K0A0L0F97G,0
5120A08YF97G,0
ZCH07EL5,0
ZA17ZPMX,1
ZJV005T4,0
ZJV0T4Y5,0
40X0A10BF97G,0
81M0A0BDFV8G,0
5080A0YCF97G,0
Z305KVRK,0
Z305KVHD,0
AAG6KRBH,1
ZLW2C1HT,0
ZHZ4YBX7,0
ZCH0DZ76,0
Y0E0A088F97G,0
ZL2LGHKF,0
ZJV0T518,0
ZLW18EVE,0
ZL0051BT,0
ZLW0WGVK,0
71A0A3MKFVGG,1
ZCH06YQ6,0
8HK1KXAH,0
2BJ2M0TN,0
ZL0055YM,0
51R0A16RFVGG,0
5PHPXUMF,0
Z304HM1M,0
Z304HTW1,0
Z302B10G,0
PL2331LAHDEU0J,0
X8H0A01YF97G,0
PL2331LAH7BW4J,0
S301LMHT,0
ZA12KZ0E,0
ZHZ50WWD,0
ZHZ631DT,0
ZL23094H,0
ZA12Q6FQ,0
7020A08SF97G,0
41D0A078FV8G,0
Z850A02KF97G,0
PL2331LAHE3AVJ,0
ZJV1CSA2,0
Z302SR95,1
ZCH07GV9,0
ZHZ3MSCP,0
ZHZ0T2Y1,0
ZL0055V1,0
AAH966EH,0
X1G94JYL,0
ZL2L3FMR,0
2AGMNNJY,0
Z302SWS8,0
7LZ047XE,0
ZA13EWCZ,0
PL1331LAHG53BH,0
S300VL6H,0
ZA11JZDG,0
ZJV03CBJ,0
Z940A009F97G,0
ZHZ50M48,0
8HH5M27H,0
Z305D34K,1
ZCH0AWEM,0
2CKH5T1J,0
ZJV01ZAW,0
ZA16A5GR,1
7010A01ZF97G,0
8190A146FV8G,0
8DGNL1ZH,0
ZL2MKS7W,0
ZA14MY17,0
Z304JGSZ,1
ZLW0H39E,0
ZA13ZKW2,0
ZTM06G70,0
11J0A0CYF97G,1
ZL2MLRTF,0
ZJV0WVDF,0
31K0A15JFV8G,0
ZLW18TCC,0
ZJV5JN93,0
8HH2SDRH,1
2AGPKALY,0
ZLW0GJNY,0
PL2331LAG9WN1J,0
71D0A00VFVGG,0
ZJV0WEZZ,0
ZLW0G77R,0
ZCH0CNW7,0
7030A0KGF97G,0
ZJV0Y5Q1,0
8DJ0495H,0
ZCH0CJXZ,0
ZA12RATV,1
5PHKYMBF,0
X880A0A0F97G,0
10B0A0ELF97G,0
ZA11PTJT,0
ZL23C6DK,0
2CKLHVXJ,0
S301NHZ4,1
41D0A0EFFV8G,0
ZJV00ABV,0
Z302SXN2,0
7050A02YF97G,0
Z304JVY9,1
8HG8D99H,0
ZHZ3K79F,0
PL2331LAGUDEMJ,0
ZCH0CJQQ,0
5PHPB82D,0
ZL233FFT,0
8CH5BD0E,0
41D0A0KVFV8G,0
22G0A0Q3FV8G,0
PL2331LAH469YJ,0
ZHZ3SQN7,0
ZCH0BDRE,0
Z305FZSK,0
ZCH07NX8,0
ZJV02VWA,0
2CKGT1MN,0
S300WD4W,0
ZL2MEHNX,0
ZL005CZ8,0
ZA180YGV,0
AAG714JH,0
3GJG4NUK,0
ZCH0A49V,0
PL2331LAHDUN3J,0
ZLW18PYG,0
ZJV0WFY2,0
X0GEMAAC,0
ZHZ62XE5,0
ZCH092T6,0
VKGJ548X,0
Y8S0A05KF97G,0
8DH49S3H,0
ZCH07SY7,0
S3003TK3,0
7080A00WFV8G,0
Z304JNXM,0
11J0A0JPF97G,0
ZJV04RBH,0
ZJV03W1L,1
8160A137FVKG,0
ZJV2E87L,0
2CHPWMJP,0
2CKGTERN,0
ZA16DV09,0
Z8C0A009F97G,0
ZCH0D1JN,0
ZHZ4FV4R,0
ZHZ50M4Y,0
ZA10P9ZY,0
X0GEVAKC,0
8HK2RP9H,0
S300Z81D,0
ZA174PKG,0
ZJV121S0,0
Y0E0A05EF97G,0
S300XBZQ,0
ZL2MLSE4,0
ZA16DV55,0
ZA189KCQ,0
Z3059LHJ,0
ZHZ4XCF9,1
ZJV2FP9S,0
ZA189WK4,0
ZL230LYX,0
ZCH0ECV0,0
564ESIYJS,1
ZL23XB4Z,0
61A0A0VRF97G,0
70F0A0QXF97G,0
ZJV0SEKA,0
ZL00567R,0
2PG2N46J,0
ZJV0Y5QA,0
ZJV2EAFG,0
ZA13R2FH,1
ZL005JZ8,0
D5GHHKXM,0
ZLW18SCF,0
ZA16CTEZ,0
ZCH09WZZ,1
5PHR0SVD,0
Z304JMK9,1
Z305750L,0
10B0A0NRF97G,0
ZJV1ZL7D,0
ZCH0CJRV,1
7020A01LF97G,0
8HJYU6YH,0
20W0A0CLF97G,0
2BJA5YMD,0
X880A0E4F97G,0
X0GB689C,0
ZA12WYW0,0
ZA143SWV,0
ZLW0GQRN,0
ZA181528,0
ZHZ5TRVJ,0
2BHUEVKN,0
2CJB5AYJ,1
7030A03SF97G,0
PL1331LAHBSKXH,0
X0GEHHVC,0
6210A0PBFVKG,0
7040A00NFV8G,0
8DKAUV6H,0
PL2331LAHDS58J,0
10N0A01NF97G,0
ZL22YRC2,0
ZJV4TZ3N,0
5PJAGEEF,0
ZA107ELR,0
ZJV2E1AF,0
ZHZ5E7G2,0
ZL21JV8K,0
ZA16DV40,0
ZHZ3PJTD,0
D5G17JHL,0
7090A00HF97G,0
Z304KR0H,0
ZLW18T0W,0
ZA174MNE,0
Z3059EMQ,0
QGK718AT,0
ZA138PB4,0
ZHZ63F53,0
PL1331LAHD3PTH,1
40X0A0A7F97G,0
1160A029F97G,0
11J0A01ZF97G,1
ZA13R451,0
61A0A0GMF97G,0
Z303RFZ4,0
ZCH0BVQY,0
Z304H823,1
Z304JFAK,1
8HJ94A6H,0
ZJV2EQBH,0
6190A00JF97G,0
ZCH07CYD,0
ZCH0DNGA,0
7190A3Y9FVGG,0
Z304JK81,1
7190A3YPFVGG,0
Z7KDT7MWT,1
Z305B19X,0
ZJV25Q9V,0
20H0A0CPF97G,0
7QT01DQ2,0
5PHPMU6D,0
ZHZ62APP,1
ZHZ5H015,0
ZCH09QP2,0
81K0A0AVFV8G,0
ZJV0EGEM,0
ZCH0CV3G,0
40X0A0DXF97G,0
ZHZ6582Y,0
ZL005BL2,0
10K0A06FF97G,0
S3010VL6,0
ZA14EBSR,0
ZL2CV9XD,0
Z305AP9Z,0
ZLW0HCJR,0
8CGJRXEG,0
ZCH071X3,0
ZJV2FQLX,0
Z830A020F97G,0
Z305B6RV,0
69J0A07MF97G,0
VKGH004X,0
ZL005167,0
S2ZYJ9FG404858,1
PL2331LAH3H6SJ,1
ZTM05NBZ,0
ZCH080C9,1
ZL2NFZXN,0
ZHZ4Q0D6,1
8CGKK2XG,0
PL2331LAHDGPTJ,0
ZLW18RRR,0
ZCH0C9W9,0
51R0A3GYFVGG,0
8CGDR78H,0
ZA17ZNEE,0
ZJV1CGKG,0
ZL2DC4CR,0
PL1331LAHG70NH,0
X0GEXA8C,0
PL2331LAH41W3J,1
S300ZP0W,0
Z305DFVV,1
ZL2LTQJF,0
9LG6217A,0
ZL2LN4XE,0
Z304JG9D,0
2BJ3500N,0
VKGJTDTX,1
ZCH0AJP5,0
ZLW18F3R,1
7030A0LJF97G,0
69K0A0FVF97G,0
ZJV17DRJ,0
31K0A1HKFV8G,0
ZA1816CT,1
ZHZ4XCDD,0
7040A018F97G,0
ZL2M6RLC,0
ZA1262AL,1
ZLW0H3CP,0
ZJV00DV2,1
8DG52XGD,0
70K0A07NF97G,0
S301GR6K,0
7060A03BFV8G,0
ZL004QM5,1
PL1331LAHDYDUH,0
ZLW18RM0,0
PL2331LAGUMRJJ,0
ZHZ4WRER,0
17OYTGLCT,1
ZLW18PRN,0
ZJV057TM,0
ZA13RHB1,0
ZJV2FPY0,0
51T0A2FAFVGG,0
ZL233EDW,0
8DJ0NMXH,0
Z304GK5D,0
AAG2UK6H,0
ZLW18EBL,0
ZL2MLX94,0
20W0A12VF97G,0
ZA21AE81,0
ZA1257QC,1
88T0A02UF97G,0
5PHJ3SVF,0
X0GDYL4C,0
ZA16DT6G,0
7050A00NF97G,0
8HH3U3HH,0
X870A0GKF97G,0
5PJAR9ZD,0
ZL2L7XWB,0
ZLW0GQHT,0
PL2331LAH3A72J,0
ZDEB35DN,0
ZJV2954F,0
7040A09PF97G,0
71A0A3Q0FVGG,0
ZR500ZTT,0
ZA1819S1,0
Z304K459,1
AAG305ZH,1
AAHMN3WH,0
Z305CT7F,0
ZL2LTQYP,0
88R0A07LF97G,1
PL1331LAHGYN0H,0
96HCTBH7T,1
40M0A0REF97G,0
5PHKZ3HF,0
10F0A0ASF97G,0
61B0A035F97G,0
X0GDYABC,0
PL1331LAHD28YH,0
ZJV02Y2K,0
ZL2MLTWV,0
ZL2L8B1Q,0
ZLW0DMT7,0
ZLW0G997,0
ZJV0275Q,0
AAG6LBLH,0
PL1331LAGSHVWH,0
2CKGDAHN,0
ZHZ518BT,0
2003261EDB8A,0
S300YT9W,0
ZLW18E4F,0
PL2331LAHDWUAJ,0
5PHHG16D,0
Y5HXK71C,0
8HKJ6XHH,0
ZCH070JY,0
70E0A09KF97G,0
ZA13Z8H0,0
5PH9ZNPF,1
S300XJ5A,0
ZCH041EB,0
X0GDYYXC,1
ZL00556G,0
51R0A38UFVGG,0
Y8U0A027F97G,1
ZHZ50R9R,1
6190A049F97G,0
D5G18LYL,0
8190A0Z8FVKG,0
Y0D0A0ABF97G,0
AAH917JH,0
ZA12YWTR,0
7LZ0231H,0
ZL005BVW,0
3WJK7XRM,0
ZA153SF8,0
ZHZ5GZC0,1
ZHZ4V9MN,0
7080A0KXF97G,0
ZHZ3LTB6,0
71R0A0LFFV8G,0
5PHNKP3F,0
7080A068F97G,0
ZHZ41VLL,1
ZHZ65QL8,0
ZL2CHR8M,0
8CGB63UH,0
Z305GVP7,0
ZJV03T4K,1
ZCH0D3CD,0
ZL2NFZFR,0
61A0A1FCF97G,0
ZJV047A9,0
9MG6ST3J,0
VKGJSR0X,0
ZL2L815Z,0
ZHZ4VSRP,0
ZCH07N55,0
ZJV006R9,0
ZHZ4WS93,0
Z3025LRC,1
2CKEVM3N,0
61C0A01RF97G,0
8CGY49YE,0
ZCH0CHPX,0
PL2331LAGSUANJ,0
2BJ38V2N,0
ZJV2E7VH,0
Z304SXQM,1
S2ZYJ9FFB13589,0
8HK0L28H,0
ZJV2EH0K,0
ZL2MZKS7,0
Y5HX7P0C,0
8HK1PNZH,0
ZLW0G530,0
ZA171T3B,0
ZL2NFYTL,0
ZHZ4VYNT,1
2BJD2XTD,0
7030A0GMF97G,0
7QT02LPM,0
70K0A02BF97G,0
ZL0052D9,0
X0GEU6PC,0
7QT02ZH9,0
8DGMW5AH,0
S300Z6KS,0
ZJV4LL8M,0
ZJV2E3XS,0
ZHZ5FK8E,0
ZL22MDXL,0
Z305D6Y9,0
87DFWOGIT,1
30G0A001F97G,0
Z302SYA6,1
ZHZ3NQNF,0
ZJV01YG4,0
ZL233ENC,0
ZL2L85AJ,0
ZJV3CY2A,0
ZL005D30,0
Z3053QJG,0
ZL23XFSG,0
10N0A02LF97G,1
ZLW18MN8,0
ZHZ62Q7P,0
71A0A1MJFVGG,0
ZJV2EF2N,0
ZA13B4GT,0
ZA16DV0M,0
ZA13ZBD7,0
AAG540GH,0
ZLW0HC3H,0
Z4D047RH,0
3070A03KF97G,0
70E0A088F97G,0
ZL230LW7,0
ZHZ3W5CR,0
X0GEX0SC,0
ZLW0H3RL,0
ZCH0CY39,1
8HH4Z09H,0
ZHZ43X76,0
ZLW0HCVE,0
5PHL8PJD,0
5QH44LNB,0
ZA1356S5,0
ZJV0TEGV,0
ZA180SLR,0
7170A0MLFVGG,0
AAHLW61H,0
X1G977XL,0
PL1331LAH16V5H,0
ZJV2C2AP,0
PL2331LAHDTDSJ,0
ZL2MEHRD,0
2CGPSWRP,0
ZL2CNL4E,0
AAG4ABAH,0
ZL23Y34X,0
ZCH07649,0
ZJV4LD7K,0
Z302DQ9P,0
ZCH06F27,0
8DJ7708H,0
40P0A101F97G,0
ZCH05WAD,0
8CGJPY6G,0
ZCH08YC3,1
40X0A104F97G,0
Z302B180,0
ZJV2EPV5,0
ZHZ62277,0
S300Z6G7,0
2BHXLY5E,0
ZA18108H,0
ZJV2E7MR,0
QGKAXGET,0
PL1331LAHGJGNH,0
ZL2CZ3RP,0
ZA11HT6P,1
X0GEJBYC,0
PL1331LAHBYJKH,0
S300Z3TX,0
ZCH0BE2C,1
ZHZ302KK,0
ZL00539Q,0
S300XJF4,0
ZCH06YTS,0
ZHZ4Q8JC,0
PL2331LAHBAXBJ,0
ZA181LZ5,1
ZL23XSBF,0
5PJ8513E,0
7040A02YF97G,0
ZHZ51MCN,0
ZA1815AB,0
ZA16DWRF,0
ZA10NEW4,0
ZA20ZNG9,1
ZJV1CS38,0
Y5HYPGGC,0
Z302SX1C,0
VKH0WZGX,0
ZHZ39L46,0
S300Z480,0
ZHZ4NC5T,0
ZL005511,0
Z3051H2C,0
ZLW18MGZ,0
ZHZ62CX7,0
ZHZ4349C,0
D5G1SDKL,0
PL2331LAHDK0WJ,0
ZA12KZ34,0
ZJV0WGP9,0
ZL2LG4BD,0
PL2331LAHAWPVJ,0
ZJV2EFLZ,0
ZHZ4E2NT,0
PL1331LAH1971H,0
ZHZ43716,1
8CKSHG6L,0
71D0A02GFV8G,0
ZLW0WY2F,0
3070A17LF97G,0
ZCH05C9P,0
ZA180RCN,0
ZCH06KRX,0
11J0A0SBF97G,0
10K0A09TF97G,0
40X0A19YF97G,0
ZJV0KB4L,1
ZLW0WT3V,0
Z302F0R5,0
ZHZ50QR6,0
Z304RKFV,0
eef069c94dfb0010,0
ZDEAZ6PS,1
ZL0052VJ,0
ZJV2EFMY,0
2AGPTVAY,0
2PH105LT,0
5QH2BASB,0
2CKAB0BR,0
WD-WXQ1EA4EN24D,1
PL1331LAGSPK8H,0
ZA14ES3V,0
ZJV0T4Y4,0
ZHZ50XK8,0
5PJAH25F,0
ZJV4XE2D,1
11J0A0Q7F97G,0
ZL005K01,0
3050A04RF97G,0
X0GE1KVC,0
AAG3509H,0
ZL272ZYD,0
AAHEJ3LH,0
5QH3HH6F,0
88R0A0EWF97G,1
ZCH07WAK,0
5080A0R6F97G,0
6130A0JGF97G,0
Z820A03HF97G,0
ZL2MFAR2,0
PL2331LAGPB3KJ,0
PL1331LAHG18AH,0
VKGJALHX,0
ZJV2Z950,0
ZCH0C0WD,1
ZHZ3SNDV,0
ZCH07760,0
ZCH094GH,0
Z8B0A08JF97G,0
Z040A077F97G,0
10B0A008F97G,0
D5GGPW4M,0
31G0A0Y4FV8G,0
ZL005ECG,0
ZHZ4V44K,0
2CKBWV1N,0
1180A04DF97G,0
ZCH0A1H0,0
AAG7DW0H,0
ZJV02SG0,0
X8H0A00GF97G,0
1030A051F97G,1
8HH0TH1H,0
20M0A003F97G,0
ZCH07FJC,0
5PJAJZLF,0
5PHL4V1F,0
ZA1819D0,1
ZL2KWMNH,0
X0GEMJZC,0
ZL2CJQ5B,0
70X0A04PF97G,0
71A0A355FVGG,0
40M0A0BLF97G,0
ZA12XYQK,0
175PP3IRT,1
ZLW15T8B,0
ZL2NG0GD,0
ZJV2E4L1,0
70E0A14JF97G,0
ZCH07E7Q,0
PL2331LAGMYLKJ,0
ZCH0DL5C,0
QGK67SST,0
ZHZ63FKE,0
Z4D02MJ4,0
6210A0HNFVKG,0
5PJATL7F,0
ZL2MJBRT,0
PL2331LAHB2D2J,0
3070A0FHF97G,1
X8H0A03EF97G,0
QGK6URNT,0
ZHZ4VBPP,0
8CGL7EZG,0
ZLW0H39L,0
ZLW0GPY2,0
ZL2LTQLQ,0
ZLW0Y6GN,0
3070A00VF97G,0
71A0A4UJFVGG,0
ZL2308VW,0
ZA1G9VAD,0
ZJV2EH03,1
8HH770JH,0
ZA215MY5,1
Z302T6BH,1
ZA12QCG0,0
ZLW0HCHH,0
61A0A05CF97G,0
ZL2D6WGC,0
8160A20SFVKG,0
6120A00DF97G,0
ZL2L7KXG,0
10C0A0B4F97G,0
S300YPX6,0
3050A04VF97G,0
ZA1810H7,0
7030A03ZF97G,0
Z7OVTDBET,1
ZA1818CX,1
AAHK76WH,1
ZCH09NEH,0
ZHZ4Q169,0
ZL2LFXDF,0
ZL23XZQ7,0
ZA109BDJ,0
7040A05AF97G,0
ZA10RZJG,0
S300Z76G,0
ZA124AXG,0
10K0A05QF97G,0
ZJV10J6K,0
2220A03EFV8G,0
ZLW0GJNP,0
8DH8AK1H,0
ZHZ3Y8TA,0
98F0B014V97G,1
8HJ7MLBH,0
ZCH07VTY,1
2BJB9K3D,0
2AGMHU4Y,0
2010A001F97G,0
11F0A03XF97G,0
ZJV3CP3M,1
5PHPKXDD,0
ZL2MMFK3,0
Y5HYAN8C,0
ZCH0C20V,1
2BJBZD6D,0
7190A5N8FVGG,0
AAH5XAWH,0
ZL2MMEVD,0
ZCH07CK5,0
ZHZ4WPJZ,1
2BJBHYAD,0
61B0A00RF97G,0
ZJV1KPTP,0
ZCH03BKW,0
ZL0052QC,0
S30115PE,0
ZJV27Q2B,0
ZJV2ESE5,0
20H0A1B8F97G,0
Z8A0A043F97G,0
8190A0P8FVKG,0
ZJV2ESN8,0
ZJV02SQB,1
5PHJVW7D,0
ZCH0B4XR,0
ZA15CVGZ,0
ZJV3CBKR,1
ZL2MD6GV,0
57QEWPYHT,1
2AGM5V9Y,0
ZCH0D5XM,1
ZHZ4KY7M,0
8HKXXJ4H,0
PL1331LAHBZ37H,0
X0GG0ZRC,0
ZA12628G,0
PL1331LAHDZ8RH,0
ZCH0D1BM,0
ZJV0WF7J,0
ZJV0WG09,0
2CKHM6BN,0
7050A040F97G,0
ZCH099H4,0
ZLW0H395,0
ZA131NWB,0
ZLW0GPYE,1
PL1331LAHDYUWH,0
ZCH07GTF,1
ZHZ4Q2VA,0
ZLW0F6DV,0
ZCH0C2DE,0
X0GEE0AC,0
Z304L8AN,0
ZJV0WFT6,0
ZHZ3RAD3,0
ZHZ3SPDA,0
2BJBYPPD,0
ZCH0D2TQ,0
ZCH07WXK,0
ZCH07M2T,0
2BJ06KWN,0
ZL2CG9CS,0
2BJBV7AN,0
ZL23XANE,0
S300Z6PZ,1
ZHZ3QY6Q,0
9LG5YN7A,0
ZL22ZHM9,0
3070A06HF97G,0
ZLW18TZQ,0
7080A0HAF97G,0
ZHZ63ENB,1
ZA12X1PV,0
70E0A155F97G,0
22G0A16QFV8G,0
ZJV0WBS7,1
X0GEP7AC,0
ZL23X2AG,0
ZJV0XJND,0
Z302BTHN,1
7080A07ZF97G,0
8HH2WVGH,0
51R0A27ZFVGG,0
ZA10XGFL,0
ZJV2EQ2B,0
52S0A0TYFVKG,0
8CGKZR4G,0
51S0A6EWFVGG,0
5070A0A8F97G,0
2BJAR97D,0
ZA12QFNN,0
Z305D6YR,0
ZHZ3M7QA,1
8DHEYK9H,0
ZHZ4VL7N,1
Z304KC7S,0
ZHZ3SNFH,0
2BJD0KLD,0
Z304K44F,0
51R0A2QJFVGG,0
Z3029AP6,0
ZJV0WEY0,0
Z3053XG0,1
S300VL75,0
ZCH07D0Q,0
ZCH07NY9,0
ZHZ62PBX,0
ZA142SAB,1
ZL2JB1SX,0
ZLW0G4ZX,0
2CKJHTMJ,0
Z304KCQW,0
70E0A158F97G,0
PL2331LAHBA0BJ,0
ZHZ36WXG,0
ZLW18NQB,0
PL1331LAHD3SEH,0
8160A293FVKG,0
ZLW0H2SK,0
PL1331LAHD1PLH,0
ZHZ50X71,1
Z304L9B4,0
ZL2MJ1JV,0
ZLW0G69X,0
ZL2LTTGP,0
5PHR9SPC,0
PL1331LAHEAUEH,0
3070A01YF97G,0
ZA14JB87,1
X0GEJ8AC,0
ZHZ4VTCG,0
Z305BHHL,0
ZJV2EAJ8,0
ZLW0G8DZ,0
20H0A195F97G,0
ZLW0EGF4,0
ZCH0B7PX,0
8DH9267H,0
ZLW0G7WN,0
ZA13YP1Q,0
8160A2NAFVKG,0
PL2331LAHD7UHJ,0
ZA173CVH,0
ZA1319TG,1
ZL2CM4C5,0
ZL23XS8W,1
PL1331LAHEN9PH,0
Z305K286,0
ZJV1C49G,1
ZLW17SPX,0
ZHZ3EAPQ,0
ZA13G9KQ,1
9LG60DHA,0
ZJV00N86,0
ZTM07J6N,0
5PHK4RWD,1
ZA12KEE3,1
ZA1EC9BA,0
ZA18BTNR,0
ZDEB34JT,1
5PHN2SBD,0
57QEWPYIT,1
20W0A0J5F97G,0
ZLW18TJN,0
ZHZ3PG1A,1
9LG65TXA,0
ZA139GTL,0
Z302SZFS,1
70E0A19PF97G,0
11K0A02GF97G,0
20H0A0XUF97G,1
Z304JGAF,0
8HJHA59H,0
ZA154ZCY,0
ZHZ65FQ4,0
X0GEHW9C,0
ZCH0665L,0
2BJABGHN,0
20H0A01YF97G,0
PL2331LAH43LBJ,0
2AGH32VY,0
5PHEW1ZC,0
Z302D67C,0
AAHLX3HH,0
8HK72J0H,0
ZL2L8PPQ,0
ZCH05J6D,0
2AGPMB9Y,1
188DT94IT,1
2CG3AN7J,0
ZHZ3Q9GT,0
9LG623PA,0
Z304JMYW,1
2CKJ83AN,0
Z9X0A04MFV8G,0
ZL0050YT,0
ZCH0D3LA,1
5PHW8Y3F,0
ZL23XP54,0
ZHZ0G414,0
S300Z6S6,0
ZA13QBKC,0
ZHZ4WE1H,0
ZL2LTTAM,0
ZCH06VVP,1
ZJV0HL9L,0
ZA180QM2,0
S300Z6HP,0
8190A2GCFV8G,0
ZL2MLV37,0
2PG2KYXT,0
ZA171V7X,1
ZHZ3HR98,0
PL2331LAHDRYTJ,0
61A0A16HF97G,0
ZHZ4R0H7,0
X0GETYKC,0
ZL23T61L,0
ZL23XG6D,0
ZHZ661MD,0
2003261EB663,0
PL1331LAH2M7DH,1
AAHLKJYH,0
ZJV1C47E,0
5QGXYEKF,0
AAH954KH,0
1050A0AEF97G,0
70H0A024F97G,0
ZJV0WGS5,0
11J0A0LBF97G,0
ZLW17SKK,0
ZL23Y3H9,0
5080A0LWF97G,0
8CKRZLZL,0
ZL2DFRGA,0
ZLW1EL9W,0
2BHZW1YN,0
96HCTBI1T,1
Z4D00SG7,0
X880A0L7F97G,1
71A0A4T6FVGG,0
8HJHURSH,0
5090A122F97G,0
ZLW18SFJ,0
ZL0051ZE,0
ZLW0GPQL,0
PL2331LAHDG17J,1
PL1331LAHD2J5H,0
ZCH0CJVX,0
AAHKAZDH,0
2140E5D8CF51,0
ZL2CJDJH,1
ZL22ZSF0,1
S300XBY8,0
ZLW11SBL,0
2BJ3BJ1N,0
ZA13660T,1
ZCH07HRW,0
ZCH06PCA,0
ZLW15TPK,0
ZLW18S5H,0
ZLW17SL1,1
ZHZ50X0H,0
5PHKXM2D,0
2CGGP3GJ,0
AAG2BELH,0
ZA13ZE2P,1
ZL2NFZDE,0
ZL2BXDGM,0
ZHZ3RK95,0
40X0A12RF97G,0
PL1331LAHBZR7H,0
8160A14KFVKG,0
Z303XYVP,0
ZA13YPKV,0
ZL23XG3P,0
ZHZ3J51M,1
ZL2C0QDB,0
2CKHYAHJ,0
AAHMX18H,1
9LG627PA,0
81A0A0EPFV8G,0
8DHHDNXH,0
ZL2308W5,0
Z830A01CF97G,0
ZJV5H9RM,0
ZCH0ABM6,0
8CGUK02E,0
ZCH0CAB2,0
ZJV5K0E7,0
ZL2BVLHE,0
S300ZA8B,0
ZA180YNB,0
7QT02KWV,0
Z305GVL2,0
X8D0A035F97G,1
ZL232KSL,0
61A0A1GEF97G,0
Z304HQTH,0
ZL0051WP,0
8DHJG56H,0
ZDEC9RDN,1
PL2331LAHD9W3J,0
PL2331LAH30Y0J,0
40P0A0FMF97G,0
ZL2GBXS2,0
ZCH094MA,0
5PG8SW9D,0
ZA13YPH7,0
8CGKA5LG,0
ZJV0VQJA,0
Z050A01NF97G,0
D5G1PWRL,0
PL2331LAH2NMNJ,0
7QT02Y8E,0
ZCH0D2QB,0
ZA10MDJY,0
70J0A02CF97G,0
S300Z63R,0
ZLW18NZF,0
QGJDSKLT,1
ZCH0ADA4,0
ZA17ZPZW,1
ZLW0GK45,0
ZCH07XAT,0
ZA12701T,0
ZHZ41PX3,0
8190A0MSFVKG,0
2CKJESWJ,0
ZA16DJZK,0
ZA17ZNLA,1
ZA10YJ97,0
20J0A03EF97G,0
ZLW0GR19,0
2BJARHJD,0
AAG6MBEH,1
5120A0D5F97G,1
ZL005C4P,0
ZJV0WBW9,0
2BJB3VUN,0
ZA219CLY,0
AAG4ZABH,0
Z302AL7T,0
ZHZ6CX0H,0
ZLW18S0Q,0
ZJV2E6XZ,0
8HJA2DLH,0
3070A0QHF97G,0
8190A0H8FVKG,0
20H0A0HUF97G,0
Z305K242,0
ZJV00HMZ,0
QGK7RL4T,0
W300SS64,0
ZCH06LDL,1
ZCH0CZQL,0
ZCH06ETY,0
51S0A2Z9FVGG,1
ZJV0WFL4,0
ZL2CP1W7,0
ZLW0GHEW,0
8CGL03XG,0
20W0A0H1F97G,0
5PHH6GMD,0
ZL2L9CBR,0
ZL2BT1XL,0
ZJV0T5DL,0
PL2331LAHDUNGJ,0
ZDH165EX,1
ZJV1CSYJ,0
ZJV00G87,0
ZJV007ND,0
20H0A14VF97G,0
Z040A043F97G,0
7040A09FF97G,0
ZL0052AJ,0
ZHZ668W8,0
ZCH03T80,0
ZJV03AWD,0
ZJV0HB39,0
ZCH0B6ZV,0
ZLW0VEZA,0
S2ZYJ9CG108651,0
ZJV2ECV3,0
Z305DW7N,1
20D0A002F97G,0
PL2331LAGSUX8J,0
20W0A0F1F97G,0
61A0A018F97G,0
PL2331LAHDGTJJ,0
ZLW0GR4S,0
71R0A06YFV8G,0
ZCH07EWV,0
ZCH067BW,0
ZA1805QX,1
8HH3JHPH,0
40X0A0CBF97G,0
ZA143SP9,0
5PJATR9F,0
ZL005BKZ,0
X8G0A03UF97G,0
2PH0X04T,0
ZLW0G51P,0
ZLW18T4Y,0
ZL2MM1NP,0
Z305D2TK,1
8DJ04R8H,0
X880A0J6F97G,1
ZL2MCSH6,0
PL2331LAHDRXMJ,0
Z304QHY7,1
22C0A0K0FV8G,0
2CKB7JGJ,0
ZL2MLSRB,0
PL1331LAGS05BH,0
ZHZ4XAXZ,1
6120A08XF97G,0
ZL2MLT97,0
70K0A0R4F97G,0
ZA12QQ86,0
8CGKZU9G,0
ZL0051F0,0
7LZ032QM,0
70H0A008F97G,1
2CJSPU4J,0
ZCH0AYLS,0
8DHJB47H,1
ZJV0TCDJ,0
S301NG8X,0
ZA189XH2,1
ZA1CVLCT,0
2AGN931Y,0
ZHZ6ANQ7,1
2BJD1R1D,0
ZA13GZ85,0
S300Z62L,0
ZL2B55SW,0
ZJV008TM,1
ZJV4QLX4,0
ZL2MLRYQ,0
S300FEX3,0
ZLW15TCH,0
